"File","ScriptName","RequestNumber","Product"
"decision_support\eks\system\system_app\src\main\ccl\eks_run_mpage_com_test\eks_run_mpage_com_test.prg","eks_get_mpage_com_objects","xxxxxx","Discern MPages"
"decision_support\eks\system\system_app\src\main\ccl\eks_set_discernaddon\eks_set_discernaddon.prg","eks_set_discernaddon","","Discern Expert"
"decision_support\eks\system\system_app\src\main\ccl\eks_simulate_3072006\eks_simulate_3072006.prg","EKS_SIMULATE_3072006","n/a","Discern Expert"
"decision_support\eks\system\system_app\src\main\ccl\eks_taskassay_refhelp\eks_taskassay_refhelp.prg","eks_taskassay_refhelp","n/a","Discern Expert"
"decision_support\eks\system\system_app\src\main\ccl\eks_toc_prefetch\eks_toc_prefetch.prg","EKS_TOC_PREFETCH","","Discern Expert"
"decision_support\eks\system\system_app\src\main\ccl\eks_tst_script\eks_srv_ordertest.prg","EKS_T_ORDER_ADDON","n/a","Discern Expert"
"decision_support\eks\system\system_app\src\main\ccl\eks_tst_script\eks_srv_uartest.prg","","",""
"decision_support\eks\system\system_app\src\main\ccl\eks_tst_script\eks_srv_volumetest.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\clinicaltrialscreen\eks_ct_dummy.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_del_temp_param.prg","eks_del_temp_param","3000004","Expert Knowledge Module"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_export_temp_events.prg","eks_export_temp_events","???????","EKMeditor"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_format.prg","EKS_FORMAT","3000010","DISCERN"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_format_arden.prg","EKS_FORMAT_ARDEN","3000010","DISCERN"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_get_ekm_err.prg","EKS_GET_EKM_ERR","3000015","Discern"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_get_ekm_view.prg","EKS_GET_EKM_VIEW","3000014","EXPERT KNOWLEDGE MODULE"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_get_event.prg","eks_get_EVENT","3000011","Explorer Knowledge Module"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_get_mod.prg","eks_get_mod","3000009","Explorer Knowledge Module"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_get_mod_stor.prg","eks_get_mod_stor","3000008","Expert Knowledge Module"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_get_temp.prg","eks_get_temp","3000000","Expert Knowledge Module"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_get_template_event_r.prg","EKS_GET_TEMPLATE_EVENT_R","3000022","Expert Knowledge Module"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_get_temp_events.prg","eks_get_temp_events","3000020","EKMeditor"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_get_temp_param.prg","eks_get_temp_param","3000001","Expert Knowledge Module"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_import_temp_events.prg","eks_import_temp_events","???????","EKMeditor"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_ins_mod_stor.prg","eks_ins_mod_stor","3000007","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_ins_temp_events.prg","eks_ins_temp_events","3000021","EKMeditor"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_ins_temp_param.prg","EKS_INS_TEMP_PARAM","3000002","Expert Knowledge System"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_readme_updt_ekmedit_ini.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_ref_help.prg","eks_ref_help","3000019","Discern"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_rpt_ekmview.prg","EKS_RPT_EKMVIEW","","EXPERT KNOWLEDGE MODULE"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_rpt_gettempdoc.prg","eks_rpt_gettempdoc","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_upd_ekm_log.prg","EKS_UPD_EKM_LOG","n/a","DISCERN"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\eks_val_temp_scrpt.prg","EKS_VAL_TEMP_SCRPT","","DISCERN"
"decision_support\eks\system\system_transaction\src\main\ccl\ekm_editor\rdm_updt_cs_4758169.prg","rdm_updt_cs_4758169","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_del_escalation.prg","eks_del_escalation","3000032","CPM"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_del_esc_hist.prg","eks_del_escalation","","CPM"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_escalation_ack.prg","eks_escalation_ack","3000036","Discern Escalation Tool"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_escalation_driver.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_escalation_unack.prg","eks_escalation_unack","3000040","Discern Escalation Tool"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_get_escalation.prg","eks_get_escalation","3000034","Discern Escalation Tool"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_get_esc_user_tasks.prg","eks_get_esc_user_tasks","N/A - Called from Req 3050002","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_get_long_text.prg","EKS_GET_LONG_TEXT","","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_get_provider_names.prg","EKS_GET_PROVIDER_NAMES","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_get_unlock_alertid.prg","EKS_GET_UNLOCK_ALERTID","3000038","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_get_unlock_datetime.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_ins_escalation.prg","eks_ins_escalation","3000032","CPM"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_ins_esc_hist.prg","eks_ins_esc_history","","CPM"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_run_escalation.prg","eks_run_escalation","","CPM"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_unlock_alerts.prg","EKS_UNLOCK_ALERTS","3000039","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_upd_escalation.prg","eks_upd_escalation","3000032","CPM"
"decision_support\eks\system\system_transaction\src\main\ccl\eksescalation\eks_upd_esc_hist.prg","eks_upd_esc_hist","","CPM"
"decision_support\eks\system\system_transaction\src\main\ccl\eksmicromed\eks_get_micro_med.prg","eks_get_micro_med","3000030","CPM"
"decision_support\eks\system\system_transaction\src\main\ccl\eksmicromed\eks_get_pharm_orderables.prg","eks_get_pharm_orderables","3000031","EksMicroMed"
"decision_support\eks\system\system_transaction\src\main\ccl\eksmicromed\eks_upd_micro_med.prg","eks_upd_micro_med","3000032","CPM"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\cpmstartup_eks.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\dcp_ensure_prefetch.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\discern_readme.prg","DISCERN_README","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_abc_refhelp.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_add_request_processing.prg","eks_add_request_processing","NOT INVOKED BY CLIENT","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_audit.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_cleanup.prg","eks_chg_event","3031002","Expert System Utility"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_codeset_cki_refhelp.prg","eks_codeset_cki_refhelp","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_codeset_refhelp.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_code_set_refhelp.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_code_value_group_refhelp.prg","eks_code_value_group_refhelp","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_code_value_refhelp.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_copy_module_env.prg","eks_copy_module_env","????????","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_copy_mod_prompt.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_create_temp_sub.prg","EKS_CREATE_TEMP_SUB","NONE","Expert Knowledge System"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_crm_test.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_drop.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_dummy.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_esc_source_refhelp.prg","eks_esc_source_refhelp","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_event_set_name_refhelp.prg","eks_event_set_name_refhelp","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_exec_test.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_expert_dummy.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_export.prg","eks_export, eks_import","3031002","Expert System Utility"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_export_new.prg","eks_export_new","3031002","Expert System Utility"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_export_rev.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_general_refhelp.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_get_module_ckis.prg","eks_get_module_ckis","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_get_orderable_all_refhelp.prg","eks_get_orderable_refhelp","none","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_get_orderable_refhelp.prg","eks_get_orderable_refhelp","none","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_get_orderable_refhelp2.prg","eks_get_orderable_refhelp","none","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_get_order_info.prg","EKS_GET_ORDER_INFO","?????","Discern Expert V500"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_get_taskassay2_refhelp.prg","eks_get_taskassay_refhelp","none","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_get_taskassay_refhelp.prg","eks_get_taskassay_refhelp","none","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_get_temp_doc.prg","eks_get_temp_doc","3000103","Expert Knowledge Module"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_import.prg","eks_import","3031002","Expert System Utility"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_import_rev_check.prg","EKS_IMPORT_REV5_CHECK","none","Discern"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_med_micro_refhelp.prg","eks_med_micro_refhelp","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_misc_orders_find.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_module_installation.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_mod_extract_report.prg","eks_util_eks_format","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_monitor.prg","EKS_MONITOR","","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_notify_purge.prg","eks_notify_purge","none","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_ocd_1172_oefields.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_ocd_main.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_ocd_main2.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_ord_test.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_organization_refhelp.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_prefetch.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_pt_action_refhelp.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_pt_demographic_refhelp.prg","eks_pt_demographic_refhelp","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_pt_detail_refhelp.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_purge_tables.prg","eks_purge_module, eks_purge_template","N/A","Expert System Utility / command-line CCL"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_recipient_refhelp.prg","eks_recipient_refhelp","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_result_eval_refhelp.prg","eks_get_taskassay2_refhelp,eks_resultvals_refhelp","none","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_select_prefix.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_select_prefix_refhelp.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_select_prefix_refhelp2.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_startup.prg","eks_startup, eks_startup_load, eks_startup_cleanup","","Expert knowledge module"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_table_def.prg","eks_table_def","N/A","Expert Knowledge Module"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_t_translate_lab_refhelp.prg","EKS_T_TRANSLATE_LAB_REFHELP","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_uar_codelup2_refhelp.prg","eks_uar_codelup_refhelp","none","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_uar_codelup_refhelp.prg","eks_uar_codelup_refhelp","none","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_upd_dialogue.prg","eks_upd_dialogue","n/a","Discern"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_upd_provide_event.prg","eks_upd_provide_event","none","Discern"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_upd_server_stats.prg","eks_upd_server_stats","N/A (called from eks servers directly)","Expert System"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_upgrade.prg","eks_upgrade","","expert knowledge module"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_util.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_util_all_ekms.prg","eks_util_all_ekms","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_util_eks.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_util_eks_format.prg","eks_util_eks_format","n/a","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_util_tell_inc.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\eks_wt_outside_p3p97.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\pfmt_eks_3091000.prg","PFMT_EKS_3091000","NONE","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\pfmt_eks_dg_inact_3091000.prg","PFMT_EKS_DG_INACT_3091000","NONE","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\pfmt_eks_dx_event.prg","PFMT_EKS_DX_EVENT","4170155, 96215, 965230, 965232","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\pfmt_eks_modtask_event.prg","PFMT_EKS_MODTASK_EVENT","NONE","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\pfmt_eks_problem_event.prg","PFMT_EKS_PROBLEM_EVENT","4170165","Discern Expert"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_common\post_readme_10.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_get_mod_audit\eks_get_mod_audit.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_optimize_concept_ckis\eks_optimize_concept_ckis.prg","","",""
"decision_support\eks\system\system_transaction\src\main\ccl\eks_pager\eks_add_modem_pool.prg","eks_add_modem_pool","3080200","discern pager support"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_pager\eks_add_modem_port.prg","modem_port","N/A","Discern Expert Pager Support"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_pager\eks_add_pager.prg","pager","N/A","Expert Knowledge System"
"decision_support\eks\system\system_transaction\src\main\ccl\eks_pager\eks_add_pager_service.prg","eks_add_pager_service","3080300","Personal Pager Support ( Discern Expert )"
