RequestNumber,RequestName,RequestType,ServiceBinding
4099406,DeletePackageRelations,RPC,Financials
4099409,DeletePackages,RPC,Financials
870259,DeletePicklistNotInArea,RPC,PickList
4180082,DeletePostAcuteDefaultTemplate,RPC,CareManagement
4411617,DeleteProviderHPD,RPC,HPDService
659932,DeleteSchedulingLocks,RPC,Scheduling
4180605,DeleteThirdPartyAccount,RPC,CareManagement
4180402,DeleteTLCAccount,RPC,CareManagement
1050040,dept_dup_checking,RR,CPMScript
4059816,DeriveSelfPay,RPC,Financials
601480,DetermineProtocolVarianceFromReference,RPC,PowerPlansQuery
1252010,DI.DownloadWork,RDM,CA.MDI
1252020,DI.OrderSvc,RDM,CA.MDI
1250300,di_get_client_config,RR,CPMScript
1275104,di_get_dev_params,RR,CPMScript
1250301,di_manage_client_config,RR,CPMScript
4175106,diagnosisassistant_retrieve_data_by_criteria,RPC,diagnosisassistant
4175100,diagnosisassistant_retrieve_phrases_by_nomenclature,RPC,diagnosisassistant
4175105,diagnosisassistant_retrieve_specificity_by_diagnosis,RPC,diagnosisassistant
4175101,diagnosisassistant_retrieve_specificity_by_nomenclature,RPC,diagnosisassistant
4175103,diagnosisassistant_retrieve_target_nomenclatures,RPC,diagnosisassistant
4175107,diagnosisassistant_retrieve_target_nomenclatures_by_criteria,RPC,diagnosisassistant
4175104,diagnosisassistant_update_condition_by_diagnosis,RPC,diagnosisassistant
4175102,diagnosisassistant_update_diagnosis_by_id,RPC,diagnosisassistant
1202022,DisableProviderLocation_6,RPC,ErxService
5009208,Discern_Analytics_Asynch_ImportExplorerMenu,RDM,DiscernAnalyticsAsynchServer
955000,Discern_Analytics_Asynch_PrintView,RDM,DiscernAnalyticsAsynchServer
5009715,Discern_Analytics_Asynch_RunBatchSchedule,RDM,DiscernAnalyticsAsynchServer
5009501,Discern_Analytics_Reporting_GenerateBirtDocument,RPC,DiscernDataAccessServer
5009742,Discern_Data_Access_AddBatchCollections,RPC,DiscernDataAccessServer
5009722,Discern_Data_Access_AddBatchQuery,RPC,DiscernDataAccessServer
5009732,Discern_Data_Access_AddBatchQueryLog,RPC,DiscernDataAccessServer
5009704,Discern_Data_Access_AddBatchReport,RPC,DiscernDataAccessServer
5009713,Discern_Data_Access_AddBatchReportLog,RPC,DiscernDataAccessServer
5009710,Discern_Data_Access_AddBatchSchedLog,RPC,DiscernDataAccessServer
5009701,Discern_Data_Access_AddBatchSchedule,RPC,DiscernDataAccessServer
5009102,Discern_Data_Access_AddCCLODA,RPC,DiscernDataAccessServer
5009606,Discern_Data_Access_AddDmInfo,RPC,DiscernDataAccessServer
5009052,Discern_Data_Access_AddDocument,RPC,DiscernDataAccessServer
5009057,Discern_Data_Access_AddDocumentPrsnlReltns,RPC,DiscernDataAccessServer
5009602,Discern_Data_Access_AddJDBCConfig,RPC,DiscernDataAccessServer
5009112,Discern_Data_Access_AddQueryDefaultPrompts,RPC,DiscernDataAccessServer
5009022,Discern_Data_Access_AddReport,RPC,DiscernDataAccessServer
5009122,Discern_Data_Access_AddReportDefaultPrompts,RPC,DiscernDataAccessServer
5009012,Discern_Data_Access_AddReportFolders,RPC,DiscernDataAccessServer
5009026,Discern_Data_Access_AddReportToFolder,RPC,DiscernDataAccessServer
5008156,Discern_Data_Access_BuildQuery,RPC,DiscernDataAccessServer
5009207,Discern_Data_Access_ClearImportLog,RPC,DiscernDataAccessServer
5009001,Discern_Data_Access_CreateQuery,RPC,DiscernDataAccessServer
5009745,Discern_Data_Access_DeleteBatchCollections,RPC,DiscernDataAccessServer
5009725,Discern_Data_Access_DeleteBatchQuery,RPC,DiscernDataAccessServer
5009706,Discern_Data_Access_DeleteBatchReport,RPC,DiscernDataAccessServer
5009703,Discern_Data_Access_DeleteBatchSchedule,RPC,DiscernDataAccessServer
5009105,Discern_Data_Access_DeleteCCLODA,RPC,DiscernDataAccessServer
5009017,Discern_Data_Access_DeleteFolderReportRelationships,RPC,DiscernDataAccessServer
5008138,Discern_Data_Access_DeleteI18nTranslations,RPC,DiscernDataAccessServer
5009004,Discern_Data_Access_DeleteQuery,RPC,DiscernDataAccessServer
5009025,Discern_Data_Access_DeleteReport,RPC,DiscernDataAccessServer
5009015,Discern_Data_Access_DeleteReportFolders,RPC,DiscernDataAccessServer
5009205,Discern_Data_Access_ImportCatalog,RPC,DiscernDataAccessServer
5009204,Discern_Data_Access_ImportLog,RPC,DiscernDataAccessServer
5009201,Discern_Data_Access_ImportQueries,RPC,DiscernDataAccessServer
5009206,Discern_Data_Access_ImportReadmeData,RPC,DiscernDataAccessServer
5009202,Discern_Data_Access_ImportReports,RPC,DiscernDataAccessServer
5009027,Discern_Data_Access_RemoveReportFromFolder,RPC,DiscernDataAccessServer
5009030,Discern_Data_Access_ReportQueryReltn,RPC,DiscernDataAccessServer
5009051,Discern_Data_Access_RetrieveAllDocuments,RPC,DiscernDataAccessServer
5008136,Discern_Data_Access_RetrieveAllDomains,RPC,DiscernDataAccessServer
5009005,Discern_Data_Access_RetrieveAllQueries,RPC,DiscernDataAccessServer
5009035,Discern_Data_Access_RetrieveAllReports,RPC,DiscernDataAccessServer
5009741,Discern_Data_Access_RetrieveBatchCollections,RPC,DiscernDataAccessServer
5009724,Discern_Data_Access_RetrieveBatchQueryByCriteria,RPC,DiscernDataAccessServer
5009734,Discern_Data_Access_RetrieveBatchQueryLog,RPC,DiscernDataAccessServer
5009708,Discern_Data_Access_RetrieveBatchReportByCriteria,RPC,DiscernDataAccessServer
5009712,Discern_Data_Access_RetrieveBatchReportLog,RPC,DiscernDataAccessServer
5009707,Discern_Data_Access_RetrieveBatchSchedByCriteria,RPC,DiscernDataAccessServer
5009709,Discern_Data_Access_RetrieveBatchSchedLog,RPC,DiscernDataAccessServer
5009717,Discern_Data_Access_RetrieveBatchSchedulesToRun,RPC,DiscernDataAccessServer
5009104,Discern_Data_Access_RetrieveCCLODAByCriteria,RPC,DiscernDataAccessServer
5009054,Discern_Data_Access_RetrieveDocuments,RPC,DiscernDataAccessServer
5008016,Discern_Data_Access_RetrieveElementNodesByDomain,RPC,DiscernDataAccessServer
5009018,Discern_Data_Access_RetrieveFolderFromReltn,RPC,DiscernDataAccessServer
5009716,Discern_Data_Access_RetrieveFullBatchSched,RPC,DiscernDataAccessServer
5009718,Discern_Data_Access_RetrieveFullBatchSchedLog,RPC,DiscernDataAccessServer
5008026,Discern_Data_Access_RetrieveFullLogicalViewByCriteria,RPC,DiscernDataAccessServer
5008137,Discern_Data_Access_RetrieveI18nTranslations,RPC,DiscernDataAccessServer
5009006,Discern_Data_Access_RetrieveInactiveQueries,RPC,DiscernDataAccessServer
5009066,Discern_Data_Access_RetrieveInactiveReports,RPC,DiscernDataAccessServer
5009055,Discern_Data_Access_RetrieveInboxDocuments,RPC,DiscernDataAccessServer
5008201,Discern_Data_Access_RetrieveInboxPrsnl,RPC,DiscernDataAccessServer
5009601,Discern_Data_Access_RetrieveJDBCConfig,RPC,DiscernDataAccessServer
5009041,Discern_Data_Access_RetrieveJdbcSource,RPC,DiscernDataAccessServer
5009032,Discern_Data_Access_RetrieveQueriesByReport,RPC,DiscernDataAccessServer
5009002,Discern_Data_Access_RetrieveQuery,RPC,DiscernDataAccessServer
5009116,Discern_Data_Access_RetrieveQueryDefaultPrompts,RPC,DiscernDataAccessServer
5009033,Discern_Data_Access_RetrieveQueryStats,RPC,DiscernDataAccessServer
5009029,Discern_Data_Access_RetrieveReport,RPC,DiscernDataAccessServer
5009126,Discern_Data_Access_RetrieveReportDefaultPrompts,RPC,DiscernDataAccessServer
5009016,Discern_Data_Access_RetrieveReportFolders,RPC,DiscernDataAccessServer
5009031,Discern_Data_Access_RetrieveReportsByQuery,RPC,DiscernDataAccessServer
5009806,Discern_Data_Access_RunQuery,RPC,DiscernDataAccessServer
5009043,Discern_Data_Access_SaveJdbcSource,RPC,DiscernDataAccessServer
5009743,Discern_Data_Access_UpdateBatchCollections,RPC,DiscernDataAccessServer
5009723,Discern_Data_Access_UpdateBatchQuery,RPC,DiscernDataAccessServer
5009733,Discern_Data_Access_UpdateBatchQueryLog,RPC,DiscernDataAccessServer
5009705,Discern_Data_Access_UpdateBatchReport,RPC,DiscernDataAccessServer
5009714,Discern_Data_Access_UpdateBatchReportLog,RPC,DiscernDataAccessServer
5009711,Discern_Data_Access_UpdateBatchSchedLog,RPC,DiscernDataAccessServer
5009702,Discern_Data_Access_UpdateBatchSchedule,RPC,DiscernDataAccessServer
5009103,Discern_Data_Access_UpdateCCLODA,RPC,DiscernDataAccessServer
5009053,Discern_Data_Access_UpdateDocument,RPC,DiscernDataAccessServer
5009056,Discern_Data_Access_UpdateDocumentPrsnlReltns,RPC,DiscernDataAccessServer
5009003,Discern_Data_Access_UpdateQuery,RPC,DiscernDataAccessServer
5009113,Discern_Data_Access_UpdateQueryDefaultPrompts,RPC,DiscernDataAccessServer
5009023,Discern_Data_Access_UpdateReport,RPC,DiscernDataAccessServer
5009028,Discern_Data_Access_UpdateReportAlias,RPC,DiscernDataAccessServer
5009013,Discern_Data_Access_UpdateReportFolders,RPC,DiscernDataAccessServer
5008122,Discern_Metadata_AddBusinessViewNodesWithReltn,RPC,DiscernDataAccessServer
5008112,Discern_Metadata_AddBvLvElemReltn,RPC,DiscernDataAccessServer
5008142,Discern_Metadata_AddDomainBvReltn,RPC,DiscernDataAccessServer
5008152,Discern_Metadata_AddDomainViewNodesWithReltn,RPC,DiscernDataAccessServer
5008012,Discern_Metadata_AddElementNodes,RPC,DiscernDataAccessServer
5008082,Discern_Metadata_AddElementWithChild,RPC,DiscernDataAccessServer
5008052,Discern_Metadata_AddFilterMeaning,RPC,DiscernDataAccessServer
5008022,Discern_Metadata_AddLogicalViewNodes,RPC,DiscernDataAccessServer
5008062,Discern_Metadata_AddLogicalViewNodesWithReltn,RPC,DiscernDataAccessServer
5008042,Discern_Metadata_AddTableElemReltn,RPC,DiscernDataAccessServer
5008002,Discern_Metadata_AddTableNodes,RPC,DiscernDataAccessServer
5008032,Discern_Metadata_AddTableReltn,RPC,DiscernDataAccessServer
5008077,Discern_Metadata_BuildUDFElements,RPC,DiscernDataAccessServer
5008178,Discern_Metadata_CheckSecurityAndFilters,RPC,DiscernDataAccessServer
5008177,Discern_Metadata_CheckUserGroupSecurityOnEntities,RPC,DiscernDataAccessServer
5008176,Discern_Metadata_CheckUserGroupSecurityOnEntity,RPC,DiscernDataAccessServer
5008115,Discern_Metadata_DeleteBvLvElemReltn,RPC,DiscernDataAccessServer
5008145,Discern_Metadata_DeleteDomainBvReltn,RPC,DiscernDataAccessServer
5008045,Discern_Metadata_DeleteTableElemReltn,RPC,DiscernDataAccessServer
5008035,Discern_Metadata_DeleteTableReltn,RPC,DiscernDataAccessServer
5009203,Discern_Metadata_ImportMetadata,RPC,DiscernDataAccessServer
5008071,Discern_Metadata_RetrieveAvailableUDF,RPC,DiscernDataAccessServer
5008104,Discern_Metadata_RetrieveBusinessViewNodesByCriteria,RPC,DiscernDataAccessServer
5008114,Discern_Metadata_RetrieveBvLvElemReltnByCriteria,RPC,DiscernDataAccessServer
5008098,Discern_Metadata_RetrieveCAGOrganizations,RPC,DiscernDataAccessServer
5008074,Discern_Metadata_RetrieveCalcElemReltnByCriteria,RPC,DiscernDataAccessServer
5008164,Discern_Metadata_RetrieveCodeValueSetByCriteria,RPC,DiscernDataAccessServer
5008144,Discern_Metadata_RetrieveDomainBvReltnByCriteria,RPC,DiscernDataAccessServer
5008134,Discern_Metadata_RetrieveDomainViewNodesByCriteria,RPC,DiscernDataAccessServer
5008014,Discern_Metadata_RetrieveElementNodesByCriteria,RPC,DiscernDataAccessServer
5008011,Discern_Metadata_RetrieveElementNodesByLogicalViewID,RPC,DiscernDataAccessServer
5008054,Discern_Metadata_RetrieveFilterMeaningByCriteria,RPC,DiscernDataAccessServer
5008097,Discern_Metadata_RetrieveGroupInfo,RPC,DiscernDataAccessServer
5008091,Discern_Metadata_RetrieveGroupMembershipByCriteria,RPC,DiscernDataAccessServer
5009091,Discern_Metadata_RetrieveGroupSecurityByCriteria,RPC,DiscernDataAccessServer
5008024,Discern_Metadata_RetrieveLogicalViewNodesByCriteria,RPC,DiscernDataAccessServer
5008044,Discern_Metadata_RetrieveTableElemReltnByCriteria,RPC,DiscernDataAccessServer
5008004,Discern_Metadata_RetrieveTableNodesByCriteria,RPC,DiscernDataAccessServer
5008001,Discern_Metadata_RetrieveTableNodesByLogicalViewID,RPC,DiscernDataAccessServer
5008034,Discern_Metadata_RetrieveTableReltnByCriteria,RPC,DiscernDataAccessServer
5008076,Discern_Metadata_RetrieveUDFElements,RPC,DiscernDataAccessServer
5008094,Discern_Metadata_RetrieveUserGroupCD,RPC,DiscernDataAccessServer
5009074,Discern_Metadata_RetrieveUserInfoByCriteria,RPC,DiscernDataAccessServer
5008096,Discern_Metadata_RetrieveUserMembershipListByCriteria,RPC,DiscernDataAccessServer
5009081,Discern_Metadata_RetrieveUserSecurityByCriteria,RPC,DiscernDataAccessServer
5008072,Discern_Metadata_SaveUDFRelationships,RPC,DiscernDataAccessServer
5008123,Discern_Metadata_UpdateBusinessViewNodesWithReltn,RPC,DiscernDataAccessServer
5008113,Discern_Metadata_UpdateBvLvElemReltn,RPC,DiscernDataAccessServer
5008143,Discern_Metadata_UpdateDomainBvReltn,RPC,DiscernDataAccessServer
5008153,Discern_Metadata_UpdateDomainViewNodesWithReltn,RPC,DiscernDataAccessServer
5008013,Discern_Metadata_UpdateElementNodes,RPC,DiscernDataAccessServer
5008083,Discern_Metadata_UpdateElementWithChild,RPC,DiscernDataAccessServer
5008053,Discern_Metadata_UpdateFilterMeaning,RPC,DiscernDataAccessServer
5008093,Discern_Metadata_UpdateGroupMemberships,RPC,DiscernDataAccessServer
5009093,Discern_Metadata_UpdateGroupSecurityAssignments,RPC,DiscernDataAccessServer
5008023,Discern_Metadata_UpdateLogicalViewNodes,RPC,DiscernDataAccessServer
5008063,Discern_Metadata_UpdateLogicalViewNodesWithReltn,RPC,DiscernDataAccessServer
5008043,Discern_Metadata_UpdateTableElemReltn,RPC,DiscernDataAccessServer
5008003,Discern_Metadata_UpdateTableNodes,RPC,DiscernDataAccessServer
5008033,Discern_Metadata_UpdateTableReltn,RPC,DiscernDataAccessServer
5009073,Discern_Metadata_UpdateUserInformation,RPC,DiscernDataAccessServer
5009083,Discern_Metadata_UpdateUserSecurityAssignments,RPC,DiscernDataAccessServer
3072006,DiscernDialogueRequest,RR,CPM.EKS
3072003,DiscernDialogueTestRequest01,RR,CPM.EKS
130215,DiscoverChangedConversations,RPC,Registration
130217,DiscoverChangedRules,RPC,Registration
6800,DiscreteCollector,RR,timerepository
510227,DismissPriorAuthorizationErrors,RPC,CPOEPriorAuthorization
680046,dispensecategory_discover_keys,RR,CPMScript
1370500,DistributeRequests,RDM,ReportDistributor
15313,DM2_ADD_DM_ENTITY_ACTIVITY,RR,CPMScript
4320003,DM2_ARC_UPD_PERS_LAST_ACC,RR,CpmScript
4958,dm2_auto_install,RR,CPMScriptInstall
4959,dm2_auto_install_status,RR,CPMScriptInstall
4960,dm2_auto_install_verify,RR,CPMScriptInstall
14956,dm2_create_purge_job,RR,CPMScript
12704,dm2_dar_ens_investigations,RR,CPMScript
12707,dm2_dar_ens_object,RR,CPMScript
12706,dm2_dar_generate_ids,RR,CPMScript
12701,dm2_dar_get_invest_ref_data,RR,CPMScript
12702,dm2_dar_get_investigations,RR,CPMScript
12703,dm2_dar_get_objects,RR,CPMScript
12705,dm2_dar_ins_object,RR,CPMScriptBatch
4945,dm2_downtime_checker,RR,CPMScriptBatchP
14954,dm2_get_all_templates,RR,CPMScript
14959,dm2_get_all_xnt_templates,RR,CPMScript
4955,dm2_get_plan_control,RR,CPMScriptInstall
4942,dm2_get_plan_id,RR,CPMScriptBatch
14957,dm2_get_purge_job_run,RR,CPMScript
14958,dm2_get_purge_run_details,RR,CPMScript
14963,dm2_get_purge_token_history,RR,CPMScript
14962,dm2_get_xnt_run_details,RR,CPMScript
14960,dm2_insert_xnt_job,RR,CPMScript
100118,DM2_REVCMB_CHK_CONFIG,RR,CpmScriptBatch
4410008,dm2_run_data_movers,RR,CPMScriptAsync
14955,dm2_update_purge_job,RR,CPMScript
14961,dm2_update_xnt_job,RR,CPMScript
15217,DM2_XNT_DATA,RR,CpmScriptBatch
14908,dm_active_purge_jobs,RR,CPMScript
12548,DM_ADD_CS_OWNER,RR,CPMScriptBatchDM
37103,dm_add_cv_filter_r,RR,CPMScript
14902,dm_add_purge_job_tokens,RR,CPMScript
14901,dm_add_purge_jobs,RR,CPMScript
15203,dm_add_purge_setup_job_tokens,RR,CPMScript
15202,dm_add_purge_setup_jobs,RR,CPMScript
14407,dm_authentication,RR,CPMScript
1290015,dm_bmdi_del_acquired_res,RR,CPMScriptBatch
100102,DM_CALL_COMBINE,RR,CpmScriptBatch
14529,DM_CALL_COMBINE_CST,RR,CPMScriptBatchDM
100103,DM_CALL_UNCOMBINE,RR,CpmScriptBatch
4171689,dm_ccb_code_set_wrapper,RR,CPMScriptBatch
4171698,dm_ccb_code_value_wrapper,RR,CPMScriptBatch
4174109,dm_ccb_get_parents_by_cv,RR,CPMScript
4171699,dm_ccb_set_collation_seq,RR,CPMScript
14518,DM_CERT_COL_CHECK,RR,CPMScriptBatchDM
14520,DM_CERT_COL_VERIFY,RR,CPMScriptBatchDM
14522,DM_CERT_DB_CHECK,RR,CPMScriptBatchDM
14525,DM_CERT_DB_CHECK2,RR,CPMScriptBatchDM
14517,DM_CERT_TBL_CHECK,RR,CPMScriptBatchDM
14706,dm_check_codevalue_cki,RR,CPMScript
14708,dm_check_codevalue_display,RR,CPMScript
12557,DM_CHECK_DOMAIN,RR,CPMScriptBatchDM
12545,DM_CHECK_PASSIVITY,RR,CPMScriptBatchDM
4170183,dm_cm_get_content_types,RR,CPMScript
4170185,dm_cm_pull_helptext,RR,CPMScript
4170241,dm_cm_sav_sql_long_txt,RR,CPMScript
12502,DM_CODE_SET_GEN,RR,CPMScript
12549,DM_CODE_TEST1,RR,CPMScript
12550,DM_CODE_TEST2,RR,CPMScript
12551,DM_CODE_TEST3,RR,CPMScript
14409,dm_combine_code_value,RR,CPMScriptBatch
100107,dm_combine_in_process,RR,CPMScript
50002,DM_COMBINE_NOTIFY,RR,CpmScriptBatch
100104,DM_COMBINE_REVIEW,RR,CpmScriptBatch
14524,DM_COPY_COMMON_COLUMNS,RR,CPMScriptBatchDM
14306,dm_copy_retention_criteria,RR,CPMScript
119970,DM_CREATE_DB_RELATIONSHIP,RR,CpmScript
119989,DM_CREATE_DB_VIEW,RR,CpmScript
4941,dm_create_install_plan,RR,CPMScriptBatch
14051,dm_dcm_add_wp_item,RR,CPMScript
14055,dm_dcm_get_wp_detail,RR,CPMScript
14050,dm_dcm_get_wp_item,RR,CPMScript
14054,dm_dcm_get_wp_note_hist,RR,CPMScript
14052,dm_dcm_tag_wp_item,RDM,CPMScriptAsync
14058,dm_dcm_unit_of_work,RDM,CPMScriptAsync
12527,DM_DEL_CDF,RR,CPMScript
12531,DM_DEL_CODE_ALIAS,RR,CPMScript
12515,DM_DEL_CS_EXTENSION,RR,CPMScript
12518,DM_DEL_CV_EXTENSION,RR,CPMScript
37102,dm_del_cv_filter,RR,CPMScript
37101,dm_del_cv_filter_r,RR,CPMScript
12403,DM_DEL_REF_DOMAIN,RR,CPMScript
14528,DM_DEL_TBL,RR,CPMScriptBatchDM
14221,DM_DEL_TRNSLTN,RR,CPMScriptBatch
14705,dm_delete_contrib_codeset,RR,CPMScript
12533,DM_DM_CHG_CDF,RR,CPMScriptBatchDM
12536,DM_DM_CHG_CODE_ALIAS,RR,CPMScriptBatchDM
12507,DM_DM_CHG_CODE_SET,RR,CPMScriptBatchDM
12572,DM_DM_CHG_CODE_SET_TST,RR,CPMScriptBatchDM
12508,DM_DM_CHG_CODE_VALUE,RR,CPMScriptBatchDM
12142,dm_dm_chg_code_value_group,RR,CPMScriptBatchDM
12520,DM_DM_CHG_CS_EXTENSION,RR,CPMScriptBatchDM
12523,DM_DM_CHG_CV_EXTENSION,RR,CPMScriptBatchDM
12552,DM_DM_CLEANUP,RR,CPMScriptBatchDM
12509,DM_DM_CODE_SETS,RR,CPMScriptBatchDM
12141,dm_dm_code_value_group,RR,CPMScriptBatchDM
12510,DM_DM_CODE_VALUES,RR,CPMScriptBatchDM
12573,DM_DM_CODE_VALUES_TST,RR,CPMScriptBatchDM
12519,DM_DM_CS_EXTENSIONS,RR,CPMScriptBatchDM
12522,DM_DM_CV_EXTENSIONS,RR,CPMScriptBatchDM
12534,DM_DM_DEL_CDF,RR,CPMScriptBatchDM
12537,DM_DM_DEL_CODE_ALIAS,RR,CPMScriptBatchDM
12575,DM_DM_DEL_CODE_ALIAS_TST,RR,CPMScriptBatchDM
12539,DM_DM_DEL_CODE_SET,RR,CPMScriptBatchDM
12540,DM_DM_DEL_CODE_VALUE,RR,CPMScriptBatchDM
12521,DM_DM_DEL_CS_EXTENSION,RR,CPMScriptBatchDM
12524,DM_DM_DEL_CV_EXTENSION,RR,CPMScriptBatchDM
12542,DM_DM_GET_BASE_LINE,RR,CPMScriptBatchDM
12532,dm_dm_get_cdf,RR,CPMScriptBatchDM
12535,DM_DM_GET_CODE_ALIAS,RR,CPMScriptBatchDM
12511,DM_DM_ONE_CODE_SET,RR,CPMScriptBatchDM
12574,DM_DM_ONE_CODE_SET_TST,RR,CPMScriptBatchDM
12512,DM_DM_STATUS_CODES,RR,CPMScriptBatchDM
37100,dm_ens_cv_filter,RR,CPMScript
2085,DM_ENV_LIST,RR,CpmScript
14106,DM_ENV_MRG_AUDIT,RR,CPMScript
14103,DM_ENV_MRG_CODE_VALUES,RR,CPMScriptBatch
14101,DM_ENV_MRG_GET_TREE,RR,CPMScript
14102,DM_ENV_MRG_ORDER,RR,CPMScript
14104,DM_ENV_MRG_TABLE,RR,CPMScriptBatch
14702,dm_exp_code_alias,RR,CPMScript
12547,DM_FILL_TABLE_SHELL,RR,CPMScriptBatchDM
37110,dm_get_all_cv_filters,RR,CPMScript
14808,dm_get_allcolumn_attributes,RR,CPMScript
14309,dm_get_arch_criteria_type,RR,CPMScript
14410,dm_get_auth_code_value,RR,CPMScript
12525,dm_get_cdf,RR,CPMScript
14803,dm_get_child_tables,RR,CPMScript
12528,DM_GET_CODE_ALIAS,RR,CPMScript
14406,dm_get_code_set,RR,CPMScript
14818,dm_get_code_set_info,RR,CPMScript
12554,DM_GET_CODE_SET_PREFS,RR,CPMScriptBatchDM
14700,dm_get_code_sets,RR,CPMScript
12140,dm_get_code_value_group,RR,CPMScriptBatchDM
12504,DM_GET_CODE_VALUES,RR,CPMScript
12571,DM_GET_CODE_VALUES_TST,RR,CPMScript
12405,DM_GET_COL_DOC,RR,CPMScript
14506,DM_GET_COL_INFO,RR,CPMScriptBatchDM
14503,DM_GET_COL_NAMES,RR,CPMScriptBatchDM
14806,dm_get_column_attributes,RR,CPMScript
14809,dm_get_column_definition,RR,CPMScript
14804,dm_get_columns,RR,CPMScript
14810,dm_get_columns_report,RR,CPMScript
14709,dm_get_contrib_cd,RR,CPMScript
14704,dm_get_contrib_codeset,RR,CPMScript
14703,dm_get_contrib_display,RR,CPMScript
22023,dm_get_contribs,RR,CPMScript
14308,dm_get_criteria_type,RR,CPMScript
12513,DM_GET_CS_EXTENSIONS,RR,CPMScript
12529,DM_GET_CV_ALIAS,RR,CPMScript
12558,DM_GET_CV_BY_CDF,RR,CPMScript
12538,DM_GET_CV_CVEXTENSIONS,RR,CPMScript
12516,DM_GET_CV_EXTENSIONS,RR,CPMScript
37112,dm_get_cv_filter_r,RR,CPMScript
37111,dm_get_cv_filters,RR,CPMScript
14800,dm_get_data_model,RR,CPMScript
14105,DM_GET_DB_LINKS,RR,CPMScript
14533,DM_GET_DELETED_INDX_CONS,RR,CPMScriptBatchDM
14523,DM_GET_DFLT_SEQ,RR,CPMScriptBatchDM
17000,dm_get_dm_info,RR,CPMScript
13510,DM_GET_DM_PREFS,RR,CpmScript
12556,DM_GET_DM_PW,RR,CPMScriptBatchDM
14502,DM_GET_DMS,RR,CPMScriptBatchDM
14202,DM_GET_ENV_ID,RR,CPMScriptBatch
22019,dm_get_event_codes,RR,CPMScript
22018,dm_get_event_set_names,RR,CPMScript
14507,DM_GET_FLAG_VALUES,RR,CPMScriptBatchDM
22024,DM_GET_FOREIGN_STATUS_CODES,RR,CPMScript
14301,dm_get_history_item,RR,CPMScript
14807,dm_get_indexes,RR,CPMScript
14812,dm_get_indexes_report,RR,CPMScript
14216,DM_GET_LOC_MRG_ID,RR,CPMScriptBatch
14209,DM_GET_LOC_ROW_ID,RR,CPMScriptBatch
14210,DM_GET_LOC_TRNSLTN,RR,CPMScriptBatch
22025,dm_get_local_contribs,RR,CPMScript
22022,dm_get_local_event_codes,RR,CPMScript
22021,dm_get_local_event_set_names,RR,CPMScript
14214,DM_GET_MERGE_ERRORS,RR,CPMScriptBatch
14312,DM_GET_min_ret_days,RR,CPMScript
14814,dm_get_model_child_tables,RR,CPMScript
14222,DM_GET_MRG_AUDIT,RR,CPMScriptBatch
14219,DM_GET_MRG_CNT,RR,CPMScriptBatch
14218,DM_GET_MRG_STATUS,RR,CPMScriptBatch
14508,DM_GET_OLD_COLUMNS,RR,CPMScriptBatchDM
14505,DM_GET_OLD_TABLES,RR,CPMScriptBatchDM
12501,DM_GET_ONE_CODE_SET,RR,CPMScript
12570,DM_GET_ONE_CODE_SET_TST,RR,CPMScript
14302,dm_get_org_type,RR,CPMScript
14521,DM_GET_OWNER_INFO,RR,CPMScriptBatchDM
14100,DM_GET_PARENT_CHILD,RR,CPMScript
14802,dm_get_parent_tables,RR,CPMScript
12544,DM_GET_PASSIVE_IND,RR,CPMScriptBatchDM
14300,DM_GET_PATIENT_TYPE,RR,CPMScript
14310,dm_get_purge_criteria_type,RR,CPMScript
14904,dm_get_purge_job_token,RR,CPMScript
15205,dm_get_purge_job_tokens,RR,CPMScript
15201,dm_get_purge_jobs,RR,CPMScript
15206,DM_GET_PURGE_SETUP_JOB_TOKENS,RR,CPMScript
14527,DM_GET_QUESTIONS,RR,CPMScriptBatchDM
14200,DM_GET_REF_DOMAIN,RR,CPMScriptBatch
14204,DM_GET_REF_DOMAIN_GROUPS,RR,CPMScriptBatch
14205,DM_GET_REF_DOMAIN_R,RR,CPMScriptBatch
14203,DM_GET_REF_FILTER,RR,CPMScript
14305,dm_get_retention_day,RR,CPMScript
14531,DM_GET_ROOT_TABLES,RR,CPMScriptBatchDM
14816,dm_get_search_table_names,RR,CPMScript
14504,DM_GET_SEQUENCES,RR,CPMScriptBatchDM
12406,DM_GET_SOFT_CONS,RR,CPMScript
14217,DM_GET_SR_MRG_ID,RR,CPMScriptBatch
14211,DM_GET_SR_ROW_ID,RR,CPMScriptBatch
14212,DM_GET_SR_TRNSLTN,RR,CPMScriptBatch
